cds,ad,media_voto
[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE,[E1501N081] WEB MARKETING,24.271844660194176
[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE,[E1501N005] SOCIOLOGIA GENERALE,24.105555555555554
[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE,[E1501N078] SOCIOLOGIA DEL LAVORO,24.026845637583893
[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE,[E4001N055] LA COMUNICAZIONE: PRODUZIONE E CONSUMO,24
[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE,[E1501N071] SOCIOLOGIA DEL TURISMO,23.93959731543624
[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE,[E1501N014] ECONOMIA DEL TURISMO,23.755102040816325
[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE,[E1501N002] ECONOMIA AZIENDALE,23.353982300884955
[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE,[E3301M183] LINGUA- TEDESCO,23
[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE,[E1501N076] GENERE E TURISMO,22.614583333333332
[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE,[E1901R087] PEDAGOGIA DELL'ADOLESCENZA,
[E1502N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE (NETTUNO),[E1501N080] MARKETING,19
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[F8701N035] LE FORME DELLA MEDIAZIONE,30
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E3901N036] MUTAMENTO SOCIALE E WELFARE,30
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1401A040] CRIMINOLOGIA,30
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[A5810060] DIRITTO PENALE (PARTE SPECIALE),30
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E2401P120] TEORIE E STRUMENTI PER LA GESTIONE E LO SVILUPPO DEL PERSONALE,29
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E2004P038] WEB MARKETING,28.5
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E4001N053] ORGANIZZAZIONE E LAVORO,28.333333333333332
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E3301M182] LINGUA-SPAGNOLO,27.5
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N033] ECONOMIA E MANAGEMENT DELLE RETI E DELLE PICCOLE IMPRESE,27.262135922330096
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,"[E3901N037] INCLUSIONE SOCIALE, RETI E WELFARE",27
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1803M060] LINGUA - SPAGNOLO,27
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N017] DIRITTO DEL LAVORO,26.76
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N044] ECONOMIA AZIENDALE 2,26.440366972477065
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N034] MANAGEMENT DEI SERVIZI PUBBLICI E DELLE ORGANIZZAZIONI NO PROFIT,25.736842105263158
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N050] LE ORGANIZZAZIONI COMPLESSE,25.705882352941178
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1801M052] LINGUA - SPAGNOLO,25.571428571428573
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1901R101] GESTIONE DELLE RISORSE UMANE,25.5
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N054] PRINCIPI DI ECONOMIA,25.370967741935484
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N055] SCIENZA DELLA POLITICA,25.21794871794872
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E2401P028] PSICOLOGIA DEL COMPORTAMENTO ECONOMICO E DEI CONSUMI,25
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1501N053] ARTE E ARCHITETTURA,25
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N008] FONDAMENTI DI ORGANIZZAZIONE,24.960199004975124
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N006] INGLESE,24.918803418803417
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N040] ECONOMIA AZIENDALE 1,24.842391304347824
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N009] SOCIOLOGIA ECONOMICA E DEL LAVORO,24.767441860465116
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N001] SOCIOLOGIA E RICERCA SOCIALE,24.716867469879517
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E3901N005] ECONOMIA POLITICA,24.666666666666668
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,"[E4001N067] CULTURE, DIFFERENZE, CONFLITTI",24.6
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N003] DIRITTO PRIVATO,24.091549295774648
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N002] ISTITUZIONI DI DIRITTO PUBBLICO,24.045112781954888
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N049] ORDINAMENTO E DIRITTO REGIONALE,23.91578947368421
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N010] INNOVAZIONE ORGANIZZATIVA,23.804597701149426
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N043] RETI DI IMPRESE E TERRITORIO,23.632911392405063
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1501N080] MARKETING,23.5
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N056] SVILUPPO E ORGANIZZAZIONI,23.06122448979592
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E4001N058] POVERTA' E SALUTE,23
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E4001N014] PSICOLOGIA SOCIALE,23
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1501N009] SOCIOLOGIA DELLA CULTURA E DEL TEMPO LIBERO,23
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1801M050] LINGUA - FRANCESE,22.5
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N004] STATISTICA,22.345588235294116
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N021] ANTROPOLOGIA ECONOMICA,22.033333333333335
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1501N081] WEB MARKETING,21
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1601N020] MATEMATICA,20.977011494252874
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E2001R010] ORGANIZZAZIONE AZIENDALE,20
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E3301M181] LINGUA- FRANCESE,
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E2004P004] PSICOLOGIA GENERALE PER LA COMUNICAZIONE,
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1901R084] MUSICA,
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1803M075] ECONOMIA DELLE ISTITUZIONI FINANZIARIE,
[E1601N] SCIENZE DELL'ORGANIZZAZIONE,[E1802M117] BILANCIO E ANALISI ECONOMICO FINANZIARIA,
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1802M121] DIRITTO TRIBUTARIO,29
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E2001R024] TEORIA E TECNICA DEI NUOVI MEDIA,28.77777777777778
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E2004P025] PSICOLOGIA ECONOMICA E DEL LAVORO,28.666666666666668
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E3301M146] ECONOMIA DELLE AZIENDE PUBBLICHE,28.416666666666668
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1802M122] ORGANIZZAZIONE E CONTROLLO AZIENDALE,28
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1601N034] MANAGEMENT DEI SERVIZI PUBBLICI E DELLE ORGANIZZAZIONI NO PROFIT,28
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E2001R005] SOCIOLOGIA DELLA COMUNICAZIONE,27.58
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E3301M151] LEGISLAZIONE BANCARIA,27.5
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E3301M136] ECONOMIA DEL TURISMO E DELL'INDUSTRIA TURISTICA,27.25
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1802M126] DIRITTO DEL LAVORO,27.22222222222222
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M035] MARKET-DRIVEN MANAGEMENT,27.09090909090909
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI","[E3301M142] IMPRESE,MERCATI E POLITICHE DELLA CONCORRENZA",27
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E2401P028] PSICOLOGIA DEL COMPORTAMENTO ECONOMICO E DEI CONSUMI,27
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1601N043] RETI DI IMPRESE E TERRITORIO,27
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M047] MATEMATICA GENERALE,26.959731543624162
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M042] CORPORATE GLOBAL COMMUNICATIONS,26.937282229965156
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E3301M140] DIRITTO DEI TRASPORTI,26.914285714285715
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1601N033] ECONOMIA E MANAGEMENT DELLE RETI E DELLE PICCOLE IMPRESE,26.86111111111111
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1901R101] GESTIONE DELLE RISORSE UMANE,26.73469387755102
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1802M117] BILANCIO E ANALISI ECONOMICO FINANZIARIA,26.5
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1501N065] ECONOMIA CULTURALE E AMBIENTALE,26.5
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E3301M152] DIRITTO DEL LAVORO,26.333333333333332
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M005] ECONOMIA POLITICA,26.309734513274336
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M044] DIRITTO PUBBLICO COMUNITARIO,26.301020408163264
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M045] ECONOMIA E DIRITTO DEGLI SCAMBI E DEI MERCATI GLOBALI,26.17241379310345
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M031] ECONOMIA AZIENDALE,26.072413793103447
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M053] LINGUA - TEDESCO,25.944444444444443
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M043] MARKETING,25.88671875
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E4001N053] ORGANIZZAZIONE E LAVORO,25.666666666666668
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M052] LINGUA - SPAGNOLO,25.529411764705884
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E2004P029] PSICOLOGIA DEL COMPORTAMENTO ECONOMICO E DEI CONSUMI,25.192307692307693
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M030] DIRITTO COMMERCIALE,25.16216216216216
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E3301M190] ECONOMIA DEL MERCATO MOBILIARE,25
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M046] STATISTICA PER IL MARKETING,24.84027777777778
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M004] ISTITUZIONI DI DIRITTO PUBBLICO,24.73090909090909
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E2001R010] ORGANIZZAZIONE AZIENDALE,24.666666666666668
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M033] ISTITUZIONI DI DIRITTO PRIVATO,24.56687898089172
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M028] ELEMENTI DI CONTABILITÀ E BILANCIO,24.49173553719008
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI","[E3301M141] ECONOMIA, ETICA ED EVOLUZIONE DELLE IDEE",24.473684210526315
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M050] LINGUA - FRANCESE,24.444444444444443
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M051] LINGUA - INGLESE,24.405263157894737
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M041] ISTITUZIONI E STORIA DELL'ECONOMIA,24.094059405940595
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E2004P038] WEB MARKETING,23.88
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M048] MATEMATICA PER IL MARKETING,23.804054054054053
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E2401P120] TEORIE E STRUMENTI PER LA GESTIONE E LO SVILUPPO DEL PERSONALE,23.6
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M039] STATISTICA I,23.39316239316239
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M032] INFORMATICA GENERALE,22.055172413793102
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E3301M155] CONTABILITA' DEGLI ENTI PUBBLICI,22
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1803M081] FINANZA AZIENDALE,21.22222222222222
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1803M075] ECONOMIA DELLE ISTITUZIONI FINANZIARIE,19
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E3301M145] BILANCIO,
"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",[E1801M018] ABILITÀ INFORMATICHE PREPARAZIONE TESI,
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E3301M153] DIRITTO AMMINISTRATIVO E DELLE AUTONOMIE,30
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M127] PROGRAMMAZIONE BASE DI DATI E SISTEMI INFORMATIVI,30
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M125] TEORIA DEI CAMPIONI E SOFTWARE STATISTICI,30
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,"[E3301M141] ECONOMIA, ETICA ED EVOLUZIONE DELLE IDEE",29
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M122] ORGANIZZAZIONE E CONTROLLO AZIENDALE,28.956521739130434
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E3301M146] ECONOMIA DELLE AZIENDE PUBBLICHE,28.666666666666668
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1803M075] ECONOMIA DELLE ISTITUZIONI FINANZIARIE,28
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M030] DIRITTO COMMERCIALE,27.257861635220127
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M126] DIRITTO DEL LAVORO,27.176470588235293
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E3301M151] LEGISLAZIONE BANCARIA,27.166666666666668
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E3301M150] DIRITTO INTERNAZIONALE ED EUROPEO DELL'ECONOMIA,27
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1801M045] ECONOMIA E DIRITTO DEGLI SCAMBI E DEI MERCATI GLOBALI,27
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[A5810061] DIRITTO PENALE COMMERCIALE,27
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1801M042] CORPORATE GLOBAL COMMUNICATIONS,26.864864864864863
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M133] MICROECONOMIA E STORIA ECONOMICA,26.629441624365484
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E3301M154] DIRITTO DEI MERCATI FINANZIARI,26.6
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M132] LINGUA-TEDESCO,26.6
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M121] DIRITTO TRIBUTARIO,26.56122448979592
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M123] TECNICA PROFESSIONALE,26.44516129032258
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M117] BILANCIO E ANALISI ECONOMICO FINANZIARIA,26.40650406504065
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M006] ECONOMIA POLITICA,26.31764705882353
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1801M043] MARKETING,26.2
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M118] METODI MATEMATICI,26.112
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M120] FINANZA PUBBLICA,26.092391304347824
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1803M070] ECONOMIA DEL MERCATO MOBILIARE,26
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M130] LINGUA- SPAGNOLO,25.59090909090909
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M124] PROBABILITA' E INFERENZA STATISTICA,25.4
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M116] MANAGEMENT,25.314285714285713
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M131] LINGUA - FRANCESE,25.27659574468085
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E3301M138] ECONOMIA E TECNICA DELLA COMUNICAZIONE AZIENDALE,25.263157894736842
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M033] INFORMATICA GENERALE,25.242857142857144
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E3301M149] DIRITTO PUBBLICO DELL'ECONOMIA I,25.2
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M034] ISTITUZIONI DI DIRITTO PRIVATO,24.735632183908045
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,"[E3301M148] ECONOMIA,GESTIONE DELLE IMPRESE INDUSTRIALI E MARKETING",24.729166666666668
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M005] ISTITUZIONI DI DIRITTO PUBBLICO,24.408239700374533
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M007] RAGIONERIA GENERALE ED APPLICATA,24.306878306878307
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E3301M155] CONTABILITA' DEGLI ENTI PUBBLICI,24.1
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1803M050] GESTIONE BANCARIA,24.09090909090909
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M031] ECONOMIA AZIENDALE,23.954545454545453
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M119] METODI STATISTICI PER L'AMMINISTRAZIONE DELLE IMPRESE,23.897058823529413
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M129] LINGUA INGLESE,23.707070707070706
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M115] METODI QUANTITATIVI PER L'AMMINISTRAZIONE DELLE IMPRESE,23.01818181818182
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[A5810056] DIRITTO FALLIMENTARE,23
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1803M054] ECONOMIA DEL SETTORE FINANZIARIO,19
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E3301M140] DIRITTO DEI TRASPORTI,
[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,[E1802M026] ABILITÀ INFORMATICHE PREPARAZIONE TESI,
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E2001R055] LINGUA CINESE I,30
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E1802M122] ORGANIZZAZIONE E CONTROLLO AZIENDALE,30
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E3301M158] METODI QUANTITATIVI PER LE ASSICURAZIONI E LE BANCHE,29.75
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E1801M035] MARKET-DRIVEN MANAGEMENT,28.8
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E3301M146] ECONOMIA DELLE AZIENDE PUBBLICHE,28.785714285714285
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[A5810077] DIRITTO DELLE ASSICURAZIONI,28.5
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI","[E3301M141] ECONOMIA, ETICA ED EVOLUZIONE DELLE IDEE",28
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E3301M150] DIRITTO INTERNAZIONALE ED EUROPEO DELL'ECONOMIA,27.8
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E1803M052] DIRITTO COMMERCIALE E LEGISLAZIONE BANCARIA,27.350746268656717
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E1802M120] FINANZA PUBBLICA,27
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E1802M116] MANAGEMENT,27
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[A5810050] DIRITTO DEI MERCATI FINANZIARI,27
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E1801M042] CORPORATE GLOBAL COMMUNICATIONS,26.692307692307693
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E3301M154] DIRITTO DEI MERCATI FINANZIARI,26.639344262295083
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E3301M144] ECONOMIA INTERNAZIONALE,26.625
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E3301M195] FONDAMENTI DI RAGIONERIA GENERALE E APPLICATA,26.25
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E2004P025] PSICOLOGIA ECONOMICA E DEL LAVORO,26.2
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E1803M049] CONTABILITA' E BILANCIO,26.19496855345912
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E1803M101] MACROECONOMIA,25.793548387096774
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E1803M038] ISTITUZIONI DI DIRITTO PRIVATO,25.768558951965066
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E1803M070] ECONOMIA DEL MERCATO MOBILIARE,25.531645569620252
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E1803M059] LINGUA- TEDESCO,25.181818181818183
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E1803M058] LINGUA - FRANCESE,25.16216216216216
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E1803M100] MICROECONOMIA E STORIA ECONOMICA,25.13125
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E1803M060] LINGUA - SPAGNOLO,25.043478260869566
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E4101B040] BASI DI DATI,25
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E3301M145] BILANCIO,25
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E1803M075] ECONOMIA DELLE ISTITUZIONI FINANZIARIE,24.940860215053764
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E1803M004] ISTITUZIONI DI DIRITTO PUBBLICO,24.80603448275862
"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",[E1803M041] STATISTICA I,24.785123966942148
